mean	variance	variance.expected	variance.standardized
CCL3	0.458301743745262	4.12017944323549	1.23782506007682	3.32856360411689
PPP6C	0.169446550416983	2.41837595447994	0.391881546591651	3.31406205367665
C1QA	0.0432145564821835	0.339428722245366	0.0940505550568505	3.30924789421767
TMX2	0.158453373768006	2.64079123616419	0.36243614533157	3.30375966544552
INTS12	0.0807429871114481	1.81941666429475	0.144172235686674	3.27803656942257
GIMAP5	0.478013646702047	4.27843185115992	1.30624836713522	3.27535862153313
LST1	2.20583775587566	28.2257224492073	8.70966893821739	3.24073425171821
CCL5	2.01971190295679	25.2206958593274	7.80209231708677	3.23255542671463
PRKCB	0.20773313115997	1.49266675924321	0.461805140237237	3.23224370884308
CD79A	0.604245640636846	5.60820343148459	1.74224680034466	3.21894890573205
SIVA1	0.321076573161486	2.48807286406228	0.776382873385162	3.20469828657329
NDUFA12	0.316906747536012	2.44181492569583	0.7634546890553	3.16213951020541
C16orf13	0.255117513267627	2.66336970556348	0.581078924694574	3.11705582973608
RALY	0.323730098559515	2.38359290702699	0.784601541418683	3.03796612828096
THOC7	0.227065959059894	2.17557356485519	0.504987165671627	3.0295367138637
SDHB	0.315011372251706	3.33607339767115	0.757578198716525	3.00882784498653
PRDX1	0.496209249431387	4.11128634527657	1.36958732877387	3.00184315297166
STK38	0.131539044730857	1.88750699714767	0.265850839111703	2.95783133144936
IGJ	0.158453373768006	17.0131841068506	0.36243614533157	2.95635847953892
C1QB	0.0288097043214556	0.269931915992252	0.0799706108731268	2.94749156837602
PRF1	0.482941622441243	3.88651208684484	1.32339583444982	2.93677219292488
TYROBP	3.52729340409401	45.7904948331078	15.7389877389767	2.90936720915731
TNFSF10	0.369598180439727	2.71317473419464	0.936396808244246	2.89746260378853
RABL6	0.0716451857467779	0.875031877092855	0.134073229557027	2.8941474027908
FCGR3A	0.764594389689158	6.67911001744292	2.30941875541968	2.89211733548477
MLLT11	0.0617892342683851	1.0159000207866	0.119858067394725	2.87693141497355
HIST1H2AC	0.0932524639878696	2.50931357370458	0.167400546176031	2.86765973931394
IFI27	0.0796057619408643	0.409284334468115	0.14272445183715	2.86765392474663
C14orf1	0.132297194844579	0.883893924535169	0.268886943800595	2.84891988316859
CWC15	0.229340409401061	1.87798598874189	0.510391018481329	2.83934468267275
FCER1G	2.07126611068992	22.712401202575	8.05162147151442	2.8208481090335
IL8	0.191053828658074	1.21642353824662	0.433142661587349	2.80836695648672
AIF1	2.28847611827142	25.48406130982	9.11838908173328	2.79479862960354
FGFBP2	0.395754359363154	2.86341769011182	1.02539952000314	2.7924897898363
CLEC2B	0.136846095526914	0.995676359315428	0.288546496147033	2.78279546374391
IDH2	0.266110689916603	2.26438767374992	0.612842818227879	2.74675277480124
CORO1B	0.255496588324488	1.77239108815673	0.582180253089541	2.74067154725327
HLA-DQA1	0.71683093252464	5.82991001387786	2.13670362037711	2.72845983798582
FCN1	1.57960576194086	15.4162998824393	5.73576862520535	2.68774786603031
ODC1	0.150871872630781	1.23244330477548	0.339499146782732	2.67425143504529
UBLCP1	0.0625473843821077	0.565293773825162	0.121187954041297	2.66976206884538
CCT7	0.271417740712661	1.66843568359869	0.627775592749441	2.65769441002239
IFITM3	0.863153904473086	7.00401917311899	2.68067417238719	2.61278272654889
STMN1	0.115996967399545	0.807169104275972	0.215830541705345	2.60201848626717
STK17A	0.513646702047005	3.71596841817456	1.43023621257172	2.59815014157195
SAT1	2.78809704321456	30.2853796917546	11.6702345367708	2.59509606223688
TCL1A	0.293783169067475	1.89356012285654	0.692478743303016	2.59082323538661
NT5C3A	0.133055344958302	1.37516024797863	0.272047889262644	2.58279787755083
COTL1	3.01061410159212	33.175465606809	12.8587139146476	2.57999873292291
KLRG1	0.182714177407127	1.35909433693203	0.41634026973099	2.57910668590418
FERMT3	0.266110689916603	1.78277978599869	0.612842818227879	2.55793747737216
DNAJC15	0.210386656557998	2.59470436314384	0.467813446192415	2.55784586848267
VAMP5	0.341925701288855	2.30018316929748	0.842756297973675	2.55334703867835
STAMBP	0.0636846095526914	0.444179365034186	0.123034510959729	2.53712458311485
RXRA	0.0875663381349507	0.728392937387496	0.155914340960735	2.53505662256464
ABT1	0.160727824109174	1.47889700514892	0.368994161094671	2.52901982632171
SSBP1	0.336239575435936	2.74355536465238	0.824167010601417	2.52242767482924
PHACTR4	0.0705079605761941	1.15922848666395	0.132600448030232	2.52037588119732
PSMD14	0.141394996209249	1.24241928950093	0.30563488117367	2.50894287776287
MPP1	0.098180439727066	0.677880646989264	0.177548462815421	2.50614717495302
NPC2	1.17664897649735	9.91569267233684	3.96146682282579	2.50303564709998
FAM32A	0.199014404852161	1.86291901306508	0.445259941351702	2.49833990686302
GGNBP2	0.230098559514784	1.45670465467369	0.512229361175232	2.4967990775392
SH3GLB1	0.200530705079606	1.26921473531016	0.447607169277298	2.49394051312832
OSCAR	0.0856709628506444	0.823905332724973	0.152520076820032	2.49361010456642
NXT2	0.0492797573919636	0.625556932703468	0.101439026026156	2.48608759053982
HNRNPH3	0.242608036391205	1.53535489446706	0.545263750792684	2.48453474021262
ALDH2	0.197119029567854	1.11395453341855	0.442460667442451	2.47989894526056
WARS	0.231235784685368	1.30107932170721	0.515025291898629	2.4762898941811
NOP58	0.140636846095527	1.26007725828538	0.303043447639308	2.47538725176095
STX11	0.204321455648218	1.39661385491301	0.454304998842782	2.4734793777309
CARS	0.0913570887035633	0.803558187949352	0.163651670922035	2.46452660768409
MTERFD2	0.121304018195603	0.786948317852638	0.231104233815805	2.46294888209023
PSMG2	0.24412433661865	1.39885624847083	0.549511021499818	2.45528956393847
ZBP1	0.090978013646702	1.21887192898172	0.162869920375267	2.45332874105573
TSC22D1	0.0564821834723275	1.62251958841965	0.109905812858051	2.45000111846728
RRAGC	0.0845337376800607	0.750151299392244	0.150493355626946	2.44883100031236
PTPN7	0.128506444275967	0.960726702840518	0.255277896704051	2.44869970620158
CISD1	0.0602729340409401	0.340317255778343	0.116767665892873	2.44602619806707
ABRACL	0.423805913570887	2.73120401540681	1.11945117457118	2.43977055672217
DNAJC2	0.116755117513268	0.920758219114871	0.217760283079786	2.42929975842359
UBE2D1	0.153904473085671	1.50076404396178	0.348885751098998	2.42883101682516
HDAC1	0.213419257012889	2.00259573693657	0.474539981560871	2.42661817582727
TMEM205	0.15352539802881	1.07350102912337	0.347734646872423	2.41978467358137
ZNF688	0.104624715693707	1.1828303293396	0.190563456771331	2.4175719600598
RDH14	0.109552691432904	0.929593959869507	0.201019257710341	2.41735454814396
FKBP5	0.119029567854435	1.52545495475681	0.224083086908084	2.41665499310887
OXLD1	0.123199393479909	0.994675842669332	0.237320538563689	2.41429748756279
MS4A6A	0.364291129643669	2.21498529556786	0.918205466227765	2.41229809344047
CST7	0.587945413191812	4.06564151086064	1.68608091407022	2.4112967989455
REXO2	0.145943896891585	1.08487356833399	0.322105391424057	2.41097504217844
CCT2	0.198635329795299	1.38411645323749	0.44469125838787	2.40972169206336
FH	0.079226686884003	0.760121965279197	0.142289421760956	2.40828158165956
TNFSF13B	0.291887793783169	1.75777261994196	0.686790402879891	2.40618702515529
MESDC2	0.148218347232752	0.85591453402806	0.330384979727105	2.40407446489293
ELOF1	0.191053828658074	1.6654186084021	0.433142661587349	2.40390780790191
NSA2	0.304776345716452	1.8797723997133	0.725952464003502	2.40144919044454
VPS25	0.112585291887794	1.534153268225	0.20785774933385	2.40125749192709
EMB	0.141394996209249	1.15216521289873	0.30563488117367	2.39908818739024
ADSL	0.142532221379833	1.20986267909032	0.309638422222229	2.39499620084949
MYCBP2	0.120166793025019	1.37766671467997	0.227520865413225	2.39431810961877
PRDX3	0.200909780136467	3.17463701802339	0.448216756933383	2.39289352400566
STX18	0.0693707354056103	0.620517692613111	0.131260292540074	2.39275340272374
PGM1	0.0633055344958302	0.871607120113461	0.122414765687955	2.39243631289505
ADD1	0.123957543593632	1.13176559850015	0.239867048404333	2.39113171314143
RBM7	0.101592115238817	1.57708506375275	0.184657972536302	2.39006220088638
NUP54	0.0689916603487491	0.767327841416962	0.130823970988787	2.3877850644566
ASB8	0.106899166034875	1.13987653969593	0.195120495819152	2.38389561991661
AL928768.3	0.0246398786959818	0.171937204355237	0.070757502149482	2.38357817014977
TMEM208	0.169825625473844	1.35378009851639	0.392710002537065	2.38213444596338
NPRL2	0.0807429871114481	0.976034032516216	0.144172235686674	2.38071988958396
SHOC2	0.0716451857467779	0.541319324950269	0.134073229557027	2.37889362820482
COQ7	0.167930250189538	0.995300303058792	0.388392274995682	2.37837568791452
PACS1	0.0663381349507202	0.325897165864097	0.127293836269419	2.37683131684594
PSMB6	0.378316906747536	2.84279094693438	0.966292662601655	2.37676192262347
C21orf33	0.145564821834723	1.35536712492054	0.320708684230244	2.37494127103281
PACSIN2	0.0678544351781653	0.666232103186617	0.129455175325622	2.37404500031614
ABI3	0.299848369977256	1.68669698117102	0.710858750103836	2.37275968105428
ISCA2	0.136846095526914	1.77990085685051	0.288546496147033	2.37232629832817
NAT9	0.0951478392721759	0.900689378969543	0.171189316859524	2.37145495462772
CDC42EP3	0.165276724791509	1.38412565339056	0.381568525275582	2.37001762079115
ECHDC1	0.15049279757392	1.60153748932998	0.338251556463299	2.36781088498385
HLA-DMA	0.591736163760425	4.01490324170268	1.69913054304279	2.36291629159512
CIR1	0.155420773313116	1.17568353543482	0.353459251718636	2.35710060592673
ACTB	17.4586808188021	334.519907549962	141.944292399022	2.35669854628312
FAM107B	0.191811978771797	1.10160907802104	0.434427220730181	2.35348500272363
NEMF	0.157695223654284	1.53067834166091	0.36021525110375	2.3515933007524
KCNQ1OT1	0.0614101592115239	1.17180567091685	0.119122527615804	2.35046107266238
HDAC5	0.0648218347232752	0.715933055086204	0.124893354142457	2.3480034213665
THYN1	0.17778620166793	1.38021170702228	0.407606697947044	2.34681081954008
RIOK2	0.0663381349507202	0.845426934540623	0.127293836269419	2.344445892924
GP9	0.023502653525398	0.187539945195838	0.0675644593144161	2.34345122593567
SUMO3	0.291129643669447	1.85529481746753	0.68452344473458	2.3418210082687
ITPA	0.170204700530705	2.01462953714892	0.393522491328156	2.33426965630618
HLA-DQB1	0.658453373768006	4.5025659801915	1.93041573622924	2.33243331769898
WDR55	0.0625473843821077	0.829230065065207	0.121187954041297	2.33231717642698
GPKOW	0.0724033358605004	1.16616267078144	0.134918491513592	2.32885538790368
KARS	0.28316906747536	1.5394284059901	0.661051577029193	2.32875687689664
UNC45A	0.0610310841546626	0.680763744956807	0.118354720060004	2.32774700407688
MMD	0.0375284306292646	0.331924416142474	0.0885748230184993	2.3272147098715
LGALS2	0.871493555724033	6.2872340976073	2.71316504331288	2.31730617092514
PTCRA	0.0307050796057619	0.540960518980635	0.0828890583436827	2.31400936153434
PPIL2	0.0538286580742987	0.744920868620952	0.105459370593537	2.30867421087906
ACRBP	0.0398028809704321	0.900576677094465	0.0906701560210613	2.30861412915216
C17orf62	0.208112206216831	1.17282760666931	0.46267267422169	2.30188897904425
NCOR2	0.0655799848369977	1.60548147994812	0.126111453676965	2.29983664620615
TTC14	0.103108415466262	0.478556886990207	0.187625791416603	2.29814921805774
SH3KBP1	0.22289613343442	1.43380245488834	0.495433155401385	2.29040133008889
RNF113A	0.165276724791509	1.80430009404281	0.381568525275582	2.28853367655934
CA2	0.0363912054586808	0.200419584480837	0.0876299818296393	2.28711201687193
VPS28	0.524260803639121	3.71101528576682	1.46704709564276	2.28224988742728
RPN2	0.299090219863533	1.76982093914588	0.708548098087163	2.28039449860004
ACP1	0.319560272934041	1.75260170266083	0.771682694762203	2.27114293809698
LUC7L	0.05724033358605	0.263313124622111	0.111220439848636	2.27016677682498
ALKBH7	0.321076573161486	1.81154650835503	0.776382873385162	2.26941552240421
DERL1	0.138362395754359	0.861773881512954	0.29482278409952	2.26916758384831
GZMH	0.356709628506444	2.02325985573585	0.892334262956109	2.26737887328593
FAM96A	0.134571645185747	0.895421716328805	0.278610878572576	2.2626583580534
PITPNA-AS1	0.0727824109173616	0.487685163861914	0.135291605653364	2.25948531745852
MRPS12	0.179302501895375	1.27803940713064	0.410227103612221	2.2587266605803
ZC3H15	0.254738438210766	2.36815160012225	0.579977822896707	2.25715024879939
RBM39	0.511372251705838	3.21849026638181	1.42233517771695	2.25516103286442
S100B	0.0773313115996967	0.31559515071432	0.140193669833931	2.25113695281795
UBXN4	0.278999241849886	5.04916820553602	0.649035971952281	2.2484933763332
ZNF493	0.0496588324488249	1.02559525709109	0.10177713697717	2.24610574489402
STUB1	0.3131159969674	1.68424959670267	0.751704709361816	2.24057342694123
PRKD2	0.0724033358605004	0.463090998426486	0.134918491513592	2.24044077811437
S100A12	0.103487490523124	0.487200574549559	0.188359284879261	2.23675808180416
CLNS1A	0.293404094010614	1.8668582598543	0.69133875564674	2.23418506687884
RPUSD2	0.0583775587566338	1.47326881150985	0.113042987782345	2.23263815311787
SURF6	0.0534495830174374	1.23756678376736	0.104958120779319	2.22905311465625
LGALS1	3.01213040181956	28.6574182127955	12.8669219824304	2.22721628777472
GPR183	0.180439727065959	1.13542309060167	0.412217115201122	2.22193457592381
UBE2Q1	0.0473843821076573	1.18129577255842	0.0991683560390646	2.21581008850611
PHF14	0.144806671721001	1.40488579878748	0.317914721868097	2.21172867560599
TAF12	0.184988627748294	1.20126111098173	0.420773510292768	2.2031464424496
TSSC1	0.0773313115996967	0.579531441954365	0.140193669833931	2.20206275539597
CCDC115	0.208491281273692	1.15636321399297	0.463536875475454	2.19967624590182
RNF213	0.309704321455648	1.97496077715993	0.741146951328364	2.19014811639265
GADD45B	0.335481425322214	1.79677623761465	0.82171410842669	2.18661967609986
DCAF5	0.0636846095526914	0.281873714673928	0.123034510959729	2.18615854866824
UBA5	0.05420773313116	0.291713422132061	0.106011949694242	2.18267637296061
TMEM242	0.100075815011372	0.81819491271786	0.181562698131718	2.18140605271353
TRAPPC3	0.214556482183472	1.42759235156775	0.4770392419328	2.17773288480744
GZMK	0.345716451857468	1.86223230789002	0.855318093857563	2.17723946361427
C19orf52	0.05420773313116	0.463120323914389	0.106011949694242	2.16091388718143
CHTF8	0.0974222896133434	0.665135559942879	0.175941014684153	2.155023980986
CTSS	2.06103108415466	17.1707144465116	8.00196702191365	2.14581169848476
HBA1	0.0307050796057619	0.350592676735659	0.0828890583436827	2.14441338249711
NCF2	0.317285822592873	1.63497602066354	0.764630156392284	2.1382573090993
CDA	0.261182714177407	1.54457531662183	0.598682503010374	2.13675529484831
GDI2	0.469294920394238	2.79219298011071	1.2759429831923	2.13544347590281
TOMM22	0.327141774071266	1.69536467537979	0.795191938373808	2.13201944532645
RER1	0.298711144806672	1.59219401512793	0.707394062595504	2.13150795296009
TIGIT	0.110310841546626	0.802768124804676	0.202758402745411	2.13078306325212
GCA	0.189916603487491	1.00108144924261	0.431101809573256	2.13061183914417
PRPF31	0.134192570128886	0.885284728924677	0.276950526361113	2.12850577271577
TMEM165	0.196360879454132	1.47526926979248	0.441358395243273	2.12522883843524
FKBP2	0.186504927975739	0.900356304678019	0.423970366451382	2.12363027212013
CTNNBL1	0.130022744503412	0.677437314613322	0.260284943747632	2.12323279500328
SLC48A1	0.0344958301743745	0.891869882235166	0.0859721585126984	2.11970963915197
TALDO1	0.724412433661865	4.57665826290185	2.16385597223078	2.11504754550906
DDT	0.263457164518575	1.27716999266575	0.6052438893765	2.11017412167754
EIF2B1	0.116376042456406	0.970524290847889	0.216785439893153	2.10828493705185
FYB	0.606520090978014	3.68963513630458	1.75009577751079	2.10824755062975
CAT	0.204321455648218	1.44212011202336	0.454304998842782	2.10486277248066
LYPD2	0.0231235784685368	0.209931536485938	0.0664239728063273	2.10482725082312
ICAM2	0.344579226686884	1.79210370987547	0.851536713448465	2.10455248913226
LTB	3.96550416982563	38.5058251344157	18.3087174067141	2.103141595287
SNX17	0.288097043214556	1.5696041892897	0.675507210473595	2.0990279306044
FPR1	0.177407126611069	1.20704340718469	0.406952845836008	2.09423404441259
MMADHC	0.176269901440485	1.42170439735691	0.404982972467141	2.09206801593436
IDH3G	0.272934040940106	1.59024933277327	0.631968211098186	2.09197040256546
FOLR3	0.0936315390447309	0.458048164526337	0.168140734308109	2.09176725145434
VDAC3	0.22289613343442	1.1706246012668	0.495433155401385	2.09046983219584
IDI1	0.147839272175891	0.930732910068791	0.329024733805341	2.08933407977512
IFIT2	0.0811220621683093	0.323337079520661	0.144722209885328	2.08791693700785
PPA1	0.463229719484458	2.78950826044368	1.25489669078184	2.07894608882917
CHMP4A	0.450341167551175	2.51156416114873	1.21031452808549	2.07513344908914
S100A4	7.34306292645944	86.2777884154548	41.61480607624	2.07324739799076
EWSR1	0.252084912812737	1.18595507507756	0.572282043316574	2.07232620510778
HNRNPM	0.443517816527672	2.52676683908329	1.18681292306738	2.07090166591404
IRF9	0.169825625473844	1.11411381106853	0.392710002537065	2.06592249443951
CD9	0.0538286580742987	0.261037668014202	0.105459370593537	2.04499027963804
HLA-DRB5	1.12547384382108	7.63119763280062	3.74572882877933	2.0373064847002
CDC40	0.119408642911296	1.1389405678737	0.225211031117889	2.03399690309893
MS4A7	0.272934040940106	1.28535741013391	0.631968211098186	2.03389567317051
SF3B5	0.627369219105383	3.70599315221107	1.82221035850703	2.0337899710149
NRGN	0.0530705079605762	0.230022802004368	0.104514199499693	2.03257477927239
ACD	0.0553449583017437	0.219916433859668	0.107886994795379	2.02955444703159
PYCARD	0.812357846853677	5.04592989540863	2.48656353399	2.02927849074977
PPP2CA	0.193707354056103	1.20971389536493	0.437434536481786	2.02539172221577
AATF	0.141015921152388	0.85534398078548	0.304330398074234	2.02490916149407
TNFRSF1A	0.126231993934799	0.797483786886504	0.247597782329633	2.02422547199832
CMTM7	0.264215314632297	1.3139332293141	0.607422023047293	2.0233038205987
AQP3	0.26800606520091	1.29219556765376	0.618222197422664	2.02228244124311
EIF5	0.374526156178923	1.9226272877115	0.953302660690193	2.01680679913294
IL1B	0.152388172858226	0.694251025601438	0.344264477928581	2.01662114482071
MFSD10	0.117892342683851	0.685754827995951	0.220820184549702	2.0162256834463
SAT2	0.229719484457923	1.03101630353375	0.511307717504663	2.01403920501151
CEBPB	0.746777862016679	4.50847463474674	2.24451800861815	2.0086604863208
SH3BP1	0.142153146322972	0.670342271569543	0.308290403975089	2.00348143939391
IFI35	0.257012888551933	1.17168951898437	0.586586507954327	1.99747096650849
CD2	0.564442759666414	3.20460551037418	1.60529663781757	1.99626999451696
SCP2	0.371114480667172	1.87321915943377	0.941598987617215	1.98940226579266
GINM1	0.0758150113722517	0.431868410210675	0.138268856211436	1.98510938385013
PARP1	0.15352539802881	1.03709602343509	0.347734646872423	1.98071215807335
JAK1	0.266489764973465	1.32334383588307	0.613922260806829	1.9745101069041
IGFBP7	0.15352539802881	1.2062276123619	0.347734646872423	1.97250929429708
UXS1	0.0978013646702047	0.347655384116453	0.176744133537389	1.96699815240493
APOBEC3A	0.309325246398787	1.45528653732976	0.739975458157178	1.96666865270638
GSTO1	0.486353297952995	2.61850918419655	1.33527186568545	1.96103074698751
UQCRC1	0.236921910538287	1.03561767383905	0.529724867717171	1.95501049120462
NDUFB10	0.481425322213798	2.57284408069339	1.31811867567472	1.95190624954646
RIC3	0.136087945413192	0.935966790897484	0.285268720077392	1.9514924232084
BSDC1	0.0940106141015921	0.522823423474708	0.168890487274728	1.95121626314187
LGALS3BP	0.0871872630780895	0.329141801096716	0.15520096601749	1.94786935130945
GGA3	0.033737680060652	0.444443438177703	0.0853697736440164	1.94650264096571
IFI30	0.341925701288855	1.63882556596035	0.842756297973675	1.9446019803124
IRF8	0.163002274450341	0.729582488428651	0.375378553948877	1.94359129138745
TNFRSF17	0.0151630022744503	0.0718215699313697	0.0362829544945105	1.93786069930462
CLEC10A	0.0515542077331312	0.199843999904548	0.103168613811917	1.93706198542976
ZNF263	0.0617892342683851	0.877864374218526	0.119858067394725	1.93438118471001
SURF1	0.226686884003033	0.972484354708452	0.504101325242107	1.92914461044393
BAZ2A	0.102729340409401	1.07893831958629	0.18689042518193	1.92148207517875
G0S2	0.150871872630781	0.652238526618487	0.339499146782732	1.9211786916092
PMVK	0.192570128885519	1.03002441203116	0.435660921507524	1.91513839050575
CARHSP1	0.155420773313116	0.810116603314988	0.353459251718636	1.91386325879055
OARD1	0.106899166034875	0.373096107386487	0.195120495819152	1.91213181280705
C14orf166	0.440485216072782	2.2488267648553	1.17639472326389	1.91162602176246
VTI1B	0.152009097801365	0.67275098664454	0.343102491523752	1.90939866460954
AHNAK	0.39158453373768	1.93041076095904	1.01140861012687	1.90863587834879
FAM96B	0.35557240333586	1.69377060510844	0.888472604534672	1.90638472864961
FKBP3	0.138741470811221	0.564740470869584	0.296307600263172	1.90592637640073
NUDT1	0.125094768764215	0.605505774102317	0.243723629757474	1.90390146470683
RNF139	0.16868840030326	0.923751862671615	0.390173580832606	1.90236843067509
RTN4	0.33737680060652	1.72003589209715	0.82785821936268	1.90233586935333
MAL	0.199772554965883	1.23007958419908	0.446417185545041	1.8952123876737
MRPL20	0.338893100833965	1.57339005227699	0.832801216947661	1.88927443939588
ARRB2	0.407126611068992	2.00786728089189	1.06325358884296	1.88841806128005
TMEM50A	0.358605003790751	1.92975338127188	0.898783089245841	1.88771400883841
SCPEP1	0.200909780136467	0.845475091591836	0.448216756933383	1.88630852932948
ANAPC13	0.130780894617134	0.929040800666321	0.262972553658566	1.88292222403539
C1orf162	0.785822592873389	4.49449744595126	2.38755613126533	1.88246776153041
RBM4	0.136467020470053	0.982507346465977	0.286915535050008	1.88164313305502
METTL23	0.175890826383624	0.760101121182404	0.404321184339012	1.87994384322212
RPL7L1	0.138362395754359	0.553089770781061	0.29482278409952	1.87600755643893
NIT2	0.101971190295679	0.99566543413366	0.185408036713149	1.87150530378192
MAEA	0.101213040181956	0.733400120694508	0.183899952410945	1.86801015323202
ITSN2	0.124336618650493	0.670162149822768	0.241148771204689	1.86665111853753
CD79B	0.62964366944655	3.41568519721247	1.83009755028194	1.86639515291753
PSMA7	1.06974981046247	6.55637695672162	3.51357751035319	1.86601176077728
SRSF6	0.0826383623957544	0.274548667803461	0.147164351665413	1.86559220827924
SRM	0.175132676269901	1.2518349274036	0.402985510428404	1.86341185839476
SLC16A3	0.10235026535254	0.477195839345777	0.186151679093055	1.8626517795616
PSMC4	0.206974981046247	0.856652127549772	0.460059434949423	1.86204664543821
ATP5H	0.54510993176649	2.86087672283648	1.53894002288183	1.85899169577719
TIMP1	0.82221379833207	4.69003347418193	2.52373963770052	1.85836660966153
TMEM140	0.0526914329037149	0.821265032546979	0.104121813358672	1.8527176698502
DIAPH1	0.115617892342684	0.786399902478378	0.214893916726453	1.85249803875802
DNAJA1	0.399545109931767	1.91993911798708	1.03801012483	1.84963428781728
ANXA1	1.58832448824867	10.6730831984217	5.77550159700659	1.84799242440752
POLR2G	0.321076573161486	1.43460301195761	0.776382873385162	1.84780352727578
CD47	0.329416224412434	1.47999139210679	0.80233649221193	1.84460186776081
ISOC2	0.0875663381349507	0.705639808832319	0.155914340960735	1.8430555171836
CFD	0.705837755875663	3.86337887696607	2.09749341123686	1.84190274747414
DPH5	0.0943896891584534	0.312285539400662	0.169649020246723	1.84077419926446
S1PR4	0.354814253222138	1.63060062911797	0.88590163250786	1.84061138311933
STOML2	0.167930250189538	1.05294156206524	0.388392274995682	1.83548131276005
H2AFY	0.518574677786202	2.6509631553995	1.44734054344253	1.83160982217366
LMAN2	0.347232752084913	1.57449177060683	0.860375918208472	1.830004463497
NDUFB5	0.28620166793025	1.24721946936392	0.669917033235969	1.82935740328813
RNF187	0.180439727065959	0.753928968493213	0.412217115201122	1.82896085749707
MT-ND6	0.11144806671721	0.404715308450944	0.205317215016089	1.82744882136562
AP2S1	0.644048521607278	3.42615152134594	1.88015559555303	1.82227020436475
RBCK1	0.280894617134193	1.19258896044883	0.654471228918595	1.8222175517469
GPX1	1.29719484457923	8.15282489262415	4.47873585601861	1.82034063957316
PLBD1	0.142911296436694	0.570770739948186	0.310997929029689	1.82026654195717
TMEM14B	0.307050796057619	1.49840305468082	0.732955156744836	1.81798831303744
ZCCHC9	0.0758150113722517	0.549426241079086	0.138268856211436	1.81741464267291
YWHAE	0.186504927975739	1.10589289929311	0.423970366451382	1.81248406721713
EXOSC8	0.115238817285823	0.387170041541566	0.213973893515318	1.80942653882143
CSNK2B	0.485974222896133	2.41068678280135	1.33395217337964	1.80717632229179
ATP1B3	0.229340409401061	1.13699243546164	0.510391018481329	1.804568629259
IFIT1	0.125094768764215	0.958937704326056	0.243723629757474	1.80140274467444
HP1BP3	0.143290371493556	0.564973924753673	0.312367410376405	1.79814087987598
SAFB2	0.0871872630780895	0.322315862530163	0.15520096601749	1.79435687084685
TTC3	0.148976497346475	0.597061902367401	0.333069507532936	1.79260451306357
GMPR	0.0329795299469295	0.151737118276305	0.084822182443704	1.78888486366184
LAMTOR1	0.507202426080364	2.54128295559517	1.40784067013397	1.78691602214809
SPG7	0.0712661106899166	0.444672723242433	0.133582183013232	1.78624377373265
PPIE	0.150113722517058	0.836767146713403	0.336983265151563	1.78497391684044
MED30	0.167172100075815	1.40207702080643	0.386531295515574	1.7843831765252
EFHD2	0.27710386656558	1.147681863307	0.643647279939969	1.78309129716829
