mean	variance	variance.expected	variance.standardized
Fbln5	0.075782092772384	0.910237419266611	0.0989103113145449	8.34381221341235
Alas2	0.0333063646170442	0.419794110308778	0.0434940699162416	8.01797791555789
Myl9	0.527238403451996	8.57754522488236	1.08304906487936	7.9198122255318
Ccl12	0.0730852211434736	2.50686281997845	0.0951354522909836	7.91094808627132
Gad1	0.102346278317152	1.07259867495041	0.138133299492692	7.7649536997207
Crhbp	0.0436893203883495	1.19161762106462	0.0571536565191773	7.56693273839884
Opalin	1.52615965480043	41.5887963623694	5.67862541699857	7.32374356615884
Mag	2.26186623516721	80.5431498005806	11.2838016654145	7.13794447907124
Ms4a7	0.0660733549083064	0.606287802575176	0.0856540351880543	7.07833321855842
Ccl3	0.0589266450916936	0.804753749979087	0.0768257735048572	7.0334239363153
Crh	0.0440938511326861	0.587536252283157	0.0576883335684861	6.95433013655334
Hexb	1.84277238403452	54.0011696021287	7.8484354019128	6.88050125111148
Sirt2	1.5316882416397	38.2099195230229	5.71338154032752	6.68779412915463
Col1a1	0.0666127292340885	0.774253986750959	0.0863639883741404	6.67037596317495
Slc6a13	0.0605447680690399	0.514877329620634	0.0788348563398887	6.53108730738078
C1qa	1.25418015102481	26.5539946615399	4.10631297241288	6.46662707882607
Apod	1.67340884573894	42.9020898481969	6.64287522999236	6.45836153214128
Birc2	0.17408306364617	1.88108681926268	0.259433974424856	6.45198502034923
Pcp4	4.13376483279396	224.511032405377	35.0872442554724	6.39865105309205
Cd74	0.172869471413161	39.5045692970531	0.257201237112123	6.37107193314853
Cort	0.0324973031283711	0.447089433573306	0.0424602584905248	6.311377754377
Tmem163	0.288430420711974	3.05543456912975	0.484480586338275	6.30661920268643
Fgfbp1	0.046655879180151	0.374896435037582	0.0610885300456472	6.13693658625355
Mobp	2.85463861920173	105.399770793189	17.2826448657619	6.09859032641431
Nnat	0.0938511326860841	0.818163130364192	0.125634294749455	5.9699760044064
Tpm2	0.118392664509169	0.954558495018334	0.16134911908528	5.91610602171188
Mia	0.0342502696871629	0.264234717666819	0.0446862994722101	5.91310358628249
Mal	2.27170981661273	66.9606884314937	11.3723747955552	5.88801280605566
Ctss	1.00107874865156	16.879567278491	2.8686530614528	5.88414385319308
P2ry12	0.902508090614887	14.3248163654099	2.44069286379731	5.86915976929718
Rgs5	0.72680690399137	10.0658814278471	1.74558322264118	5.76648612182282
C1qb	0.852211434735707	12.6505763631113	2.23327283423385	5.66459062645216
C1qc	0.710490830636462	9.34827023781207	1.68573499311507	5.54551591797794
Nupr1	0.178398058252427	1.43721906526393	0.267397809698669	5.37483484581842
Nov	0.242988133764833	2.06367301186187	0.389765561249495	5.29465200887998
Dapl1	0.0180690399137001	0.311473870350852	0.0263969425235002	5.27570392452762
Calb2	0.0469255663430421	1.17864732338673	0.0614459561113843	5.26241253798183
Cxcl2	0.0161812297734628	0.262718577535696	0.0244401794896109	5.13520873642724
Trf	3.6128640776699	138.129404284152	27.0050937216162	5.11493889664183
Lum	0.0275080906148867	0.182115758531971	0.0364056492076146	5.00240381632528
Cldn11	4.42044228694714	197.487398644545	40.0427238467658	4.93191720424123
Mog	2.27669902912621	55.7529620488514	11.4174080280145	4.88315403216317
Tmem141	0.382955771305286	3.39101896284464	0.700820402231905	4.83864190032888
Ccl24	0.0415318230852211	0.262064490693156	0.0543070370362929	4.82560833724036
Cd14	0.072411003236246	0.499543532199883	0.0942020592659607	4.75081842225081
Higd1b	0.411677454153182	3.64020886479708	0.770798129324699	4.72264880557804
Fos	0.164778856526429	1.13993799559335	0.242360355308527	4.70348376136931
Fcer1g	0.408306364617044	3.58188109614829	0.76252011417416	4.69742506402944
Cnp	6.04288025889968	348.883933119038	75.2843517886688	4.63421580753452
Gsn	1.97545846817691	41.0302809765621	8.86575719897587	4.6279499940853
Grb14	0.482200647249191	4.24917740869007	0.954352897647511	4.45241735962068
Cldn5	1.96561488673139	38.8512787317757	8.78806772119846	4.42091253325906
Penk	0.0907497303128371	0.533772816115908	0.120813807602385	4.41814414021804
Mbp	8.74581984897519	721.961142335174	163.977644694084	4.40280224589188
Col1a2	0.0689050701186624	0.529708632389665	0.0894226171174924	4.39707380288734
Myl4	0.353829557713053	2.76082956716938	0.631717974216716	4.3703514540529
Cxcl14	0.794093851132686	8.63150118822382	2.00160827585218	4.31228292386479
Synpr	0.226267529665588	1.53611909443306	0.357041066646317	4.30235969453546
Itm2a	2.21548004314995	46.7524831950164	10.8713413007138	4.30052574947185
Rprm	0.312837108953614	2.29133080340224	0.538532066561078	4.25477134172171
Ube2c	0.0148327939590076	0.105241860103103	0.0230528150493894	4.25170642592417
Nfasc	0.511326860841424	4.34943338417927	1.03671812189886	4.19538666519383
Bmp4	0.0984358144552319	0.554840439035426	0.132421974238507	4.18994235832864
Ppp1r14a	1.36717907227616	19.7571370716375	4.72754641644182	4.17915242522519
Tspan2	0.736785329018339	7.40474780340442	1.78263481033528	4.15382206185671
Pdyn	0.0225188781014024	0.204347855341479	0.0309662573999836	4.1440170221009
Car2	5.11920172599784	222.369066173192	53.6871963696033	4.14193851067054
H2-Eb1	0.0285868392664509	0.669175939322389	0.0376520773810673	4.12417020635424
Rras2	0.156688241639698	0.937279603939942	0.227621172165105	4.117717148298
Tyrobp	0.413834951456311	3.1834039830048	0.776109965239419	4.10174347139424
Gad2	0.0471952535059331	0.253200493765735	0.0618029572298754	4.09689932512385
H2-Aa	0.0461165048543689	3.12747513895345	0.0603727417745554	4.08148918654122
Rgs1	0.0547464940668824	0.29019189796478	0.0717464677736338	4.0446855011784
Rbp1	0.0621628910463862	0.325602549862119	0.0807814551070639	4.0306596288787
Qdpr	1.92718446601942	34.2099365625962	8.48817031199621	4.03030751094235
Cnr1	0.11987594390507	0.717792351432015	0.163564193930668	4.01065185575199
Ccl2	0.0257551240560949	0.341211162684462	0.0344218964934192	4.00968404452829
Mrc1	0.0334412081984898	0.172853213805364	0.0436653772573487	3.95858743614252
Rab3b	0.0455771305285868	0.329952114616499	0.0596562796373445	3.92466463264322
Col3a1	0.0504314994606257	0.258009254106774	0.0661244697850887	3.90187255860546
H2-Ab1	0.0493527508090615	2.51219647919135	0.0646681809997275	3.89899850939611
Lgals1	0.21655879180151	1.31735759681278	0.338603855200695	3.89055699330997
Selplg	0.335086299892125	2.2889157848642	0.588659538203074	3.88835249633648
Ly6c1	1.19538834951456	14.7301257291373	3.80030092066693	3.87604193368779
Fn1	0.236650485436893	1.46131873203753	0.37714629574932	3.874673431789
Slc32a1	0.052319309600863	0.265367512862423	0.0686560992496464	3.86517025818052
Fxyd5	0.1957928802589	1.15734440160001	0.299632143620943	3.86255088527531
Cd209g	0.0160463861920173	0.132311595420519	0.0243018058926804	3.84398771414967
Gm15440	0.190129449838188	1.10747369868215	0.289192302006952	3.82954072773185
Lypd2	0.0137540453074434	0.083425096072642	0.0219201337113759	3.80586620369687
Rbp4	0.141046386192017	0.782261022258011	0.19893222573282	3.80066344906836
Gng12	0.542071197411003	4.2269553319498	1.12708827541157	3.75033209391364
Ccl7	0.0310140237324703	1.0919577578613	0.0405699572819093	3.72341467713807
Serpinb1a	0.330636461704423	2.1501388261498	0.578564090945019	3.71633646090581
Pglyrp1	0.468176914778857	3.39076058690328	0.915831325584926	3.70238546354336
Junb	0.851941747572815	8.25022684272892	2.23217794365531	3.69604352833034
Ctla2a	0.215614886731392	1.2407595139739	0.336815728430473	3.68379327104384
Igfbp2	0.878640776699029	8.52984176655821	2.34140518821773	3.64304384797708
Cbr2	0.0465210355987055	0.221571172315367	0.0609096840044185	3.63770024318783
Nr4a2	0.0329018338727077	0.171540384697918	0.0429781152897304	3.61198474978884
Pvalb	0.0318230852211435	0.478825320551289	0.0415970468845808	3.58835932951356
Klf2	0.476537216828479	3.33512036085343	0.938704652207685	3.55289638014444
Flt1	0.546655879180151	4.03261727118054	1.1408661805591	3.53469788122239
Myh11	0.0474649406688242	0.219459520011406	0.062159449936962	3.53058980145364
Reln	0.0409924487594391	0.188474483557266	0.0535916796551599	3.51686091516483
Ly6a	0.709546925566343	5.90996144000943	1.68230125627185	3.51302206901188
Pdlim2	0.67408306364617	5.4399539804225	1.55564659701894	3.4969086107648
Anxa1	0.0527238403451996	0.557570462363456	0.0691888921118882	3.48644545744809
Pbk	0.0142934196332255	0.0777457717490058	0.0224907140794719	3.45679427848701
Cd9	1.94835490830636	29.6066378867001	8.65270571035856	3.42166241147629
Tnnc1	0.252292340884574	1.39244248553	0.408555547349618	3.40820849101929
Gpr17	0.100728155339806	0.462273239104675	0.135762450987761	3.40501542025305
Ndufa4l2	0.266316073354908	1.47903246866137	0.437419948203065	3.38126433130743
Tmem119	0.267529665587918	1.48067716027965	0.439950255005959	3.36555586326365
Csf1r	0.32982740021575	1.91763212125048	0.576733107115743	3.3249905330398
C1ql1	0.107740021574973	0.477803873602373	0.145969817506749	3.27330595984531
Igfbp5	0.173004314994606	0.840598174492504	0.257449157626702	3.26510361207459
Igfbpl1	0.00916936353829558	0.0533211710424	0.016389148007896	3.25344374318366
Ermn	0.672195253505933	4.98936030495926	1.54903684051334	3.22094360474075
Gstp1	1.82106256742179	24.6977140966917	7.68810284731829	3.21245885846943
Gamt	0.644012944983819	4.65761216112708	1.45202812429122	3.20765974378121
Tmeff2	0.905609492988134	7.82224229873118	2.4537172783218	3.18791507393269
Cplx3	0.0354638619201726	0.14965246180917	0.0462685597405269	3.18626157024225
Marcksl1	1.29234088457389	13.716008760923	4.3111791935662	3.18149818068154
Olig1	0.9111380798274	7.83471881248904	2.47700494276403	3.16298069383199
Clec10a	0.0320927723840345	0.13194361701586	0.0419420061987511	3.14585850735458
Dab2	0.0953344120819849	0.40183392726339	0.127871877243756	3.14247304352459
Ugt8a	0.603155339805825	4.13069267229245	1.31708509077649	3.13623827436783
Kcnj8	0.0945253505933118	0.396323362000551	0.126660304073898	3.12902582145486
Bgn	0.084277238403452	0.347447973836526	0.111127391293411	3.12657365382722
Rnd2	0.173948220064725	0.807768954297573	0.259185732444456	3.11656412056045
2810417H13Rik	0.0133495145631068	0.0717030880725897	0.0214845784954944	3.10957971011814
Cryab	3.82659115426106	93.8137553910155	30.1794583204278	3.10853012651705
Pcolce	0.0691747572815534	0.278019332368788	0.0897863520798539	3.09645425979133
Crabp2	0.0183387270765912	0.0824687704811306	0.0266820060298242	3.09080098358984
Ifitm3	0.613403451995685	4.16110960173589	1.35032220636589	3.08156792661706
Tm4sf1	0.425566343042071	2.47942179654204	0.805219608395904	3.07918705740581
Gjb1	0.414374325782093	2.39266725514115	0.777439735458617	3.07762408584596
Clec4n	0.0246763754045307	0.101751075293455	0.0332367060870951	3.06140671782642
Ttr	0.430555555555556	486.380611747958	0.81773584261746	3.04492425849621
Pnoc	0.0211704422869471	0.089774273845037	0.0295920789373062	3.03372649266153
Pltp	0.654935275080906	4.51597833701039	1.48924941262763	3.0323855082423
Ptprb	0.247437971952535	1.20848972642847	0.398717777441178	3.03094016570845
Fcgr3	0.241774541531823	1.1724205323039	0.38733467575559	3.02689277694235
Hapln2	0.259573894282632	1.2794767705335	0.423458202313166	3.021494833597
Cd68	0.18042071197411	0.817882277461718	0.271143472446259	3.01641883569159
Pllp	1.32780474649407	13.5533522132533	4.5060502161387	3.00781206669892
Car4	0.970604099244876	8.19414587911468	2.73322728941233	2.99797455954588
Slc22a6	0.0192826321467098	0.0825681164670291	0.027668397761447	2.98420303115922
Nkx6-2	0.458198489751888	2.6463980487961	0.889062017615811	2.97661804954048
Pcp4l1	0.266046386192017	1.29954018611506	0.436858379651341	2.97474020562963
Tshz2	0.132416396979504	0.546725164958345	0.183816904035982	2.9742920969408
Mpzl1	0.37378640776699	2.00915226940929	0.678733685340963	2.96014815943604
Sept4	2.42057713052859	37.4294295252706	12.7567824262142	2.93408073248595
Enpp6	0.127427184466019	0.511204492337102	0.17527757237397	2.9165425183229
Trem2	0.208468176914779	0.941835225689785	0.323232060666851	2.91380509639641
Fyn	0.317152103559871	1.58679140288971	0.548203941968976	2.89452753147023
Myoc	0.0109223300970874	0.0536905315255746	0.0186604121298239	2.87724253634056
Igf2	0.0353290183387271	0.132534564692549	0.0460896811230567	2.87557998803875
Ctsc	0.1777238403452	0.763824676793665	0.266150981508789	2.8698923913923
Gjb2	0.0279126213592233	0.111830355681543	0.0368712193188866	2.85172855435807
Plp1	33.5395091693635	10434.69729249	3659.46883742635	2.85142400606657
Mfap4	0.0271035598705502	0.726305082193664	0.0359426471830868	2.83477220962634
Hba-a2	0.0114617044228695	0.0547573506573238	0.019320099386819	2.83421682057607
Sh3gl3	0.309061488673139	1.49610668482281	0.530085234670278	2.82238890459459
Susd3	0.0570388349514563	0.210232309213154	0.0745131490787198	2.82141221801071
Aspa	0.456850053937433	2.49415940893594	0.88549107547239	2.81669626947438
Ifitm1	0.0976267529665588	0.368889849069752	0.131241620537572	2.81076877562743
Tmem2	0.0411272923408846	0.151106699371009	0.0537705385653792	2.81021361144225
Aif1	0.186893203883495	0.795005531951109	0.283177076813436	2.80745016827361
Arpc1b	0.741100323624595	5.04422287543617	1.79876037296611	2.80427729632402
Cd83	0.0767259978425027	0.280693581554635	0.100240972130192	2.8001881425299
1110017D15Rik	0.026024811218986	0.0970973987100116	0.0347229079515758	2.79634985771994
C5ar1	0.0273732470334412	0.101340961679327	0.0362510149178914	2.79553446734842
Serpinf1	0.0869741100323625	0.320822885910873	0.115064319084243	2.78820479245166
Sparc	1.46143473570658	14.7127404361985	5.28024037407909	2.78637701958115
Cxcl12	0.35059331175836	1.72818036270105	0.624214990336634	2.76856594195063
Ly6d	0.0130798274002157	0.0584937635525528	0.0211896961239686	2.76048147223725
F13a1	0.0261596548004315	0.0961463286539064	0.0348740464484261	2.75695935646853
Gpr34	0.188646170442287	0.78666001450455	0.28644183317404	2.74631678546263
Gltp	0.911542610571737	6.79298340560149	2.47871245506903	2.74052901606625
Msln	0.00903451995685005	0.0442878876821161	0.016205813814575	2.72768821144347
Fxyd6	0.367313915857605	1.80734145559054	0.663335135286728	2.72462795870042
Aebp1	0.0298004314994606	0.106057195500825	0.0390748377588838	2.71420693171561
Lgals3	0.0113268608414239	0.0519283268630237	0.0191568064583982	2.71069851730211
Tspan15	0.432173678532902	2.22034839653433	0.821815130172039	2.70176139987776
Fa2h	0.380933117583603	1.87145838743443	0.695920319249862	2.68918486164004
Cartpt	0.0493527508090615	0.173423721268224	0.0646681809997275	2.68174732282875
Rab7b	0.0598705501618123	0.208417731048976	0.0780087701665307	2.6717217897943
Slc38a5	0.153586839266451	0.592591313563791	0.222050990487076	2.66871727193796
Coch	0.0849514563106796	0.298109316591271	0.112117748086202	2.65889497140157
Kcnj13	0.0093042071197411	0.0440132177624731	0.0165711935827728	2.65600770050919
Col9a3	0.132551240560949	0.488294285978232	0.184053353792079	2.65300401170546
Anxa2	0.149946062567422	0.571444366611602	0.21543921763541	2.65246213239905
Hmgb2	0.0854908306364617	0.299096266133039	0.112907662346057	2.64903426320459
Isg15	0.0923678532901834	0.325789348684589	0.123340650371073	2.64137855365967
Cnksr3	0.0330366774541532	0.113675794204145	0.043150384800935	2.63440974463064
Crym	0.0919633225458468	0.319795146867665	0.122709752288643	2.60611027977164
Scd3	0.0368122977346278	0.130674341566884	0.0480753019468039	2.60029150389914
Il23a	0.0156418554476807	0.0620614355722278	0.023886651474915	2.59816390076284
Map3k7cl	0.0295307443365696	0.100678727847645	0.0387540405066538	2.59788983371578
Fcrls	0.165318230852211	0.627824659335831	0.243349011555235	2.57993511181091
Ifi27l2a	0.0132146709816613	0.0548489497294399	0.0213376302587903	2.57052676722825
Fam180a	0.0165857605177994	0.0637842146266097	0.0248557461452118	2.56617581520067
Slco1a4	0.338052858683927	1.52629824454206	0.595414601407498	2.56342091869103
Mfap5	0.00849514563106796	0.0432184498752856	0.0154592825918155	2.54133263048414
Ly86	0.140102481121899	0.500530481741652	0.197258213013951	2.53743798087765
Igfbp7	1.53425026968716	14.4344302672285	5.72952723435187	2.51930563846274
Ltc4s	0.157632146709817	0.575688202359572	0.229327586328223	2.5103312321773
Lypd1	0.211974110032362	0.828155994474596	0.329909284740075	2.51025367511882
Ctxn3	0.0196871628910464	0.076753293893177	0.0280841472349716	2.50680504259735
Prss56	0.0674217907227616	0.219054498265491	0.0874362485286473	2.50530531617812
Mustn1	0.0478694714131607	0.156979951132613	0.0626930555095492	2.50394481265477
Epas1	0.374865156418555	1.70382668444456	0.681315208326473	2.50079062322666
Mbd2	0.0539374325782093	0.189133516786071	0.0707454104262702	2.48727231356204
Fmod	0.0202265372168285	0.0710675683637863	0.0286343917006566	2.48189551594898
Hes5	0.410463861920173	1.90540094461429	0.767815106845573	2.48158824647549
Cox4i2	0.140641855447681	0.491747881964676	0.198211229919949	2.48092846284883
8430408G22Rik	0.0674217907227616	0.215817815864952	0.0874362485286473	2.46828768956438
Vim	0.231256742179072	0.900929829691556	0.366625792765248	2.45735528560705
Ifit3	0.0273732470334412	0.0913611909443306	0.0362510149178914	2.4486887284482
Sncg	0.0381607335490831	0.121942078544249	0.0498683759536948	2.44527872047565
Rpp25	0.0343851132686084	0.109539014985368	0.044858360592058	2.44188627358713
Vwf	0.0465210355987055	0.148206371236473	0.0609096840044185	2.43321523759213
Wdr78	0.017529665587918	0.0633474232600904	0.0258320094615259	2.43171801153216
Nrgn	7.44201725997843	282.124756226809	116.234559076426	2.42720201692603
Timp1	0.0111920172599784	0.0464020313644534	0.0189924353366614	2.42270886709783
Col6a1	0.0385652642934196	0.122045898100078	0.0503948072824365	2.42179511504182
Cyba	0.379449838187702	1.67015888811056	0.69233676395572	2.41235042693382
Wfdc17	0.0093042071197411	0.0399673647617988	0.0165711935827728	2.41185793661528
Stab1	0.0426105717367853	0.134394478669073	0.0557338068120555	2.41136370107062
Emp3	0.100458468176915	0.325307948915468	0.135368900092647	2.40312175612586
Tmsb10	5.49352750809062	148.098676914415	61.9392667518677	2.39103051554851
Btbd17	0.910194174757282	5.9123653837341	2.47302262405883	2.3907445593969
Mettl18	0.0327669902912621	0.113154095935162	0.0428056341080149	2.38747375278127
Slc47a1	0.0126752966558792	0.0494684453289747	0.0207393127800164	2.38524997687679
Gpr37	0.441208198489752	2.01272646993143	0.844789915504338	2.38251715958261
Enox2	0.0142934196332255	0.0537403772783382	0.0224907140794719	2.37842945418045
Car14	0.293149946062567	1.17608793219959	0.494801034070403	2.37689061100922
Id3	1.07416396979504	7.60582735220671	3.20505436891663	2.37307280212461
Rgs12	0.0616235167206041	0.189998388787415	0.0801351903170235	2.3709732021071
Aldoc	3.82632146709817	71.5382740458021	30.1753294815425	2.37075370095165
Pde1a	0.208603020496224	0.766593543802069	0.323488837539768	2.36976814913383
Ddc	0.0436893203883495	0.149136164557542	0.0571536565191773	2.36601358514307
Tmem108	0.227615965480043	0.849330310218434	0.359620526424453	2.36174035632212
Aqp4	0.249056094929881	0.947403019914297	0.401988594679492	2.35679079569326
Mfge8	1.35922330097087	11.0010828221461	4.68235229083547	2.34947781346525
Tmem125	0.24878640776699	0.942142829085624	0.401442877371909	2.34689138154217
Pi16	0.00768608414239482	0.0386462431832614	0.0142981111616084	2.34653410026221
Hspa1a	0.120415318230852	0.385633057426817	0.164370599806441	2.34611942695914
Igfbp6	1.10045846817691	7.78478198802538	3.33016579515531	2.33765598077747
Kit	0.0198220064724919	0.0679819507820019	0.0282220760647332	2.33661316823207
Lpcat2	0.149811218985976	0.502030982563261	0.215189166260913	2.3329751738271
Mt2	0.991504854368932	6.58023800483146	2.82580394701206	2.32862510217287
Pld4	0.135787486515642	0.441303034535233	0.189749151544507	2.32571809119116
Ier2	0.298274002157497	1.17683316348316	0.506092378360157	2.32533271355783
Rasl10a	0.415722761596548	1.81083300418042	0.780767464824652	2.31929874868327
Josd2	0.959277238403452	6.21816611274414	2.6836080075489	2.31709180150479
Rassf10	0.0341154261057174	0.103084126391808	0.0445154199677551	2.31569479669016
Ccnb1	0.0075512405609493	0.0325795186147791	0.0140995347274416	2.31068040503281
S100a10	0.148462783171521	0.490835128216879	0.212676016959775	2.30790069906996
Dynlrb2	0.0117313915857605	0.0453107712652783	0.0196434959215617	2.30665516190237
Slc24a5	0.0368122977346278	0.110984523630269	0.0480753019468039	2.2999269413781
Tsc22d4	1.48179611650485	12.3869915678662	5.40388519691367	2.29223810582446
Ctsd	1.65682308522114	14.9496446057839	6.53036521194791	2.28925092557337
Gpr37l1	1.63956310679612	14.6653475636502	6.41432638432117	2.28634258454595
Calb1	1.31674757281553	10.1600755160427	4.44482465315466	2.28582144603425
Cplx2	0.815938511326861	4.77110668482281	2.08763555308608	2.28541168393586
Jun	0.595604099244876	2.94729827291104	1.29284488953535	2.27969982846922
Cyr61	0.166127292340885	0.556888897617806	0.244832550774233	2.27457050076371
Ntsr2	0.971817691477886	6.22509910957773	2.73856656667812	2.27312316790926
Krt12	0.408980582524272	1.73466782106593	0.764173712989289	2.2699914843711
Lag3	0.0693096008629989	0.203422099144493	0.0899684934475177	2.26103707364132
Cldn10	0.979234088457389	6.26497667560653	2.7712921463928	2.26066987696018
Slc7a1	0.209277238403452	0.732191736479817	0.324774920739261	2.25445897981649
1700047M11Rik	0.151024811218986	0.489123696754516	0.217428562922327	2.24958345021692
Itih5	0.113807982740022	0.347396636893786	0.154451585010977	2.24922675198896
Cx3cr1	0.153586839266451	0.498997247481526	0.222050990487076	2.24721919225381
Lgmn	1.37971952535059	10.7790572915189	4.79923999847046	2.24599255193619
Rap1a	1.05933117583603	7.04138830514257	3.13543892352835	2.24574245484546
Abcb1a	0.181229773462783	0.611790584553745	0.272643836548627	2.2439186313483
Chn2	0.139697950377562	0.440899922239898	0.19655013809916	2.24319314401836
Tubb4a	2.54341963322546	31.3213781359543	13.9631198475371	2.24315041895733
Enpp2	1.52508090614887	12.6723310790905	5.6718571965254	2.23424720334173
Mt1	3.75498921251348	64.9253965474224	29.0942341476283	2.2315554421533
Serping1	0.0440938511326861	0.128466798473312	0.0576883335684861	2.22691124056825
Parm1	0.0664778856526429	0.191803965256001	0.0861861210977439	2.22546232285446
Dct	0.0140237324703344	0.0491627150132279	0.0222066892528996	2.21386963420531
Lpar1	0.220064724919094	0.764241991764267	0.345245579218758	2.21361847266412
Resp18	0.39185544768069	1.59909211989749	0.722408967327911	2.21355519133755
Ankfy1	0.0647249190938511	0.185425763834788	0.0839105794854343	2.20980196980972
Tnfaip8l2	0.0477346278317152	0.137977335367171	0.0625153517285923	2.20709524224056
Gjc2	0.224514563106796	0.778851416375885	0.353697525600615	2.2020267601627
Atf3	0.0183387270765912	0.0622395054777591	0.0266820060298242	2.19831100916329
Fcgr2b	0.0327669902912621	0.0940037250653032	0.0428056341080149	2.19605963149841
Cd53	0.130798274002157	0.397454575079961	0.180995500180005	2.19593622319164
Islr	0.0653991370010787	0.186012328867765	0.0847728813395475	2.19424332320044
Cfh	0.0780744336569579	0.22411259648181	0.10214423347856	2.19407977180475
F3	0.658710895361381	3.28215742092511	1.50222754719267	2.18486036090786
Laptm5	0.158171521035599	0.502962212518576	0.230304694091284	2.18389909290873
Unc93b1	0.168284789644013	0.541062789281763	0.24879006768011	2.17477648656558
Matn4	0.135517799352751	0.410897452683815	0.189274792615373	2.17090425516303
Mylk	0.103694714131607	0.304148181366526	0.140128337245863	2.17049732655346
Adamts4	0.111515641855448	0.328088545406007	0.151184191263294	2.17012468476037
Lims2	0.231256742179072	0.795467928140646	0.366625792765248	2.16969985155951
Olfml3	0.102076591154261	0.29881699534676	0.137736709351943	2.16947970336089
Adm	0.0474649406688242	0.134496606997245	0.062159449936962	2.16373547599992
Fbln1	0.0277777777777778	0.0793361804150746	0.0367157624357663	2.16082072526403
Clu	4.12162891046386	75.2893176969335	34.8855138282245	2.15818285113002
Smc5	0.0516450916936354	0.146084953456687	0.0677585971793834	2.15596189321842
Cdc20	0.0159115426105717	0.0520731541432168	0.0241634503115783	2.15503802113331
Ccr6	0.0266990291262136	0.0764279962552947	0.0354825206990315	2.15396185923682
Cfp	0.0272384034519957	0.0777475175323934	0.036096677115182	2.153869102253
Cmtm5	0.803802588996764	4.38456274672829	2.03967895400796	2.14963376374142
Cnn1	0.0114617044228695	0.0566454153909718	0.019320099386819	2.14764218741382
Col6a2	0.0235976267529666	0.0688968867590332	0.0320861930474314	2.14724403911634
Tppp3	0.314050701186624	1.16110261860234	0.541250668239466	2.14522158906348
Cdk1	0.0137540453074434	0.0470124190665733	0.0219201337113759	2.14471406450295
Htr3a	0.0052588996763754	0.0254612141487015	0.0104790310467321	2.14424760431909
Lrrc16a	0.057982740021575	0.161978074415472	0.0756577667241464	2.1409312147166
Klf4	0.0848166127292341	0.239467343303211	0.111919896217969	2.13963157039423
Fezf2	0.0635113268608414	0.176275949433384	0.0824075462407721	2.13907533320255
H2afj	2.1777238403452	22.5218826673533	10.5415998940198	2.13647671072489
Calml4	0.00782092772384035	0.0309570311789639	0.0144952154650183	2.13567237090565
Pcdh8	0.0664778856526429	0.183981982788031	0.0861861210977439	2.1347054542503
Fxyd1	0.455097087378641	1.8747198017663	0.88086454466278	2.12827251718253
Atp1a2	1.95455771305286	18.5051498245851	8.70122533539429	2.12672918023523
2210011C24Rik	0.0276429341963323	0.0775904515832437	0.0365605687458514	2.12224410737724
Slc22a8	0.233414239482201	0.78664328408042	0.370810975922254	2.12141315969393
Esam	0.338592233009709	1.26565002062207	0.596645024758701	2.1212780935095
Ube2l6	0.0473300970873786	0.13140757058966	0.0619812723137712	2.12011734648538
Fabp7	0.305960086299892	1.10651066273574	0.523162650374167	2.11504139667533
Slc1a3	0.980043149946063	5.8547601329996	2.77487227272371	2.1099205864538
Scrg1	0.514023732470334	2.20128678783858	1.04450443956018	2.10749395068679
Trpm6	0.0179341963322546	0.0591523603355105	0.0262550963835307	2.1001483191727
