mean	variance	variance.expected	variance.standardized
SPARC	0.0276724791508719	0.105035991286305	0.0357897683114	2.93480500830312
PRF1	0.482941622441243	3.88651208684484	1.32439332883534	2.93456030185732
TNFRSF17	0.0151630022744503	0.0718215699313697	0.0176269091646067	2.88075960901789
IL8	0.191053828658074	1.21642353824662	0.422648730389704	2.87809580576526
PTGDS	0.0250189537528431	0.0911447664210513	0.0316858490094574	2.87651331021135
HIST1H2AC	0.0932524639878696	2.50931357370458	0.169592424044325	2.85648656002807
C14orf1	0.132297194844579	0.883893924535169	0.266782647794924	2.85560865437603
FCGR3A	0.764594389689158	6.67911001744292	2.34170494864452	2.85224234646174
TNFSF10	0.369598180439727	2.71317473419464	0.953225548087861	2.84630929126604
CLEC2B	0.136846095526914	0.995676359315428	0.278423868532849	2.81121879148016
ODC1	0.150871872630781	1.23244330477548	0.314784533344592	2.80565917245532
STAMBP	0.0636846095526914	0.444179365034186	0.104847421608715	2.80365947490132
TYROBP	3.52729340409401	45.7904948331078	16.3339675615278	2.8033908271595
CWC15	0.229340409401061	1.87798598874189	0.530257684737747	2.77045077173846
FGFBP2	0.395754359363154	2.86341769011182	1.03659171669985	2.76233896526584
FCER1G	2.07126611068992	22.712401202575	8.23398611334884	2.75837254155116
GMPR	0.0329795299469295	0.151737118276305	0.0444507693689617	2.7496984167996
AIF1	2.28847611827142	25.48406130982	9.35432694089094	2.72430731477008
DNASE1L3	0.0181956027293404	0.29015040237732	0.0218532239103026	2.71730911731347
IDH2	0.266110689916603	2.26438767374992	0.637118215094516	2.70556010121241
ITGA2B	0.0121304018195603	0.0370162408577073	0.0137027970373314	2.70136387168703
HLA-DQA1	0.71683093252464	5.82991001387786	2.16087755052768	2.69793631409342
CXCL3	0.00758150113722517	0.0325553166390806	0.0083174530037798	2.6851567506969
CORO1B	0.255496588324488	1.77239108815673	0.605966771233334	2.67236034369167
NXT2	0.0492797573919636	0.625556932703468	0.0752044127909199	2.65496666919277
FCN1	1.57960576194086	15.4162998824393	5.83160478645691	2.6435776166179
PTCRA	0.0307050796057619	0.540960518980635	0.0406716984124529	2.63754978948337
KLRG1	0.182714177407127	1.35909433693203	0.399799178011294	2.60302443948448
STK17A	0.513646702047005	3.71596841817456	1.42915996591784	2.60010671078942
BMPR2	0.0200909780136467	0.0636841782955164	0.0245298238683166	2.59619386740777
NT5C3A	0.133055344958302	1.37516024797863	0.268717322068206	2.59000364969287
PHACTR4	0.0705079605761941	1.15922848666395	0.118595406271327	2.58155847637843
ABT1	0.160727824109174	1.47889700514892	0.340713517227083	2.57282553933716
IFITM3	0.863153904473086	7.00401917311899	2.72442279492342	2.5708268137273
CCT7	0.271417740712661	1.66843568359869	0.652784825653332	2.55587387762706
MMD	0.0375284306292646	0.331924416142474	0.0523618709171866	2.55248868354684
TSC22D1	0.0564821834723275	1.62251958841965	0.0900284474260698	2.54864782218045
DNAJC15	0.210386656557998	2.59470436314384	0.476458137259121	2.54775386316852
MZB1	0.0451099317664898	0.169750442972995	0.0667189896751608	2.54425979469219
PSMD14	0.141394996209249	1.24241928950093	0.290142082353609	2.53605014586567
VAMP5	0.341925701288855	2.30018316929748	0.866537425737591	2.53177913465787
STMN1	0.115996967399545	0.807169104275972	0.225754450809815	2.53161967104898
CISD1	0.0602729340409401	0.340317255778343	0.0979390579202241	2.53158255093331
RXRA	0.0875663381349507	0.728392937387496	0.156304203435373	2.53122947443775
TCL1A	0.293783169067475	1.89356012285654	0.71946568555198	2.53116699855939
TNFRSF9	0.00796057619408643	0.0276195782707335	0.00874357582833195	2.52152056845166
SAT1	2.78809704321456	30.2853796917546	12.0545887727161	2.51235278637637
CLEC1B	0.00947687642153146	0.0374528168712407	0.0104986471060466	2.50670192121218
CLEC10A	0.0515542077331312	0.199843999904548	0.079776493229698	2.50504869058538
NOP58	0.140636846095527	1.26007725828538	0.288183878084579	2.49983121328505
FAM32A	0.199014404852161	1.86291901306508	0.4446677764808	2.49900182711463
FERMT3	0.266110689916603	1.78277978599869	0.637118215094516	2.49859377355432
OSCAR	0.0856709628506444	0.823905332724973	0.151967839120966	2.4953979555478
ACRBP	0.0398028809704321	0.900576677094465	0.0565040500741842	2.4934965939827
COTL1	3.01061410159212	33.175465606809	13.3087607311373	2.4927539293115
ALDH2	0.197119029567854	1.11395453341855	0.439407214210913	2.49018011603852
LUC7L	0.05724033358605	0.263313124622111	0.091619645469716	2.49015848427485
SH3GLB1	0.200530705079606	1.26921473531016	0.448884152101479	2.48969180911221
COQ7	0.167930250189538	0.995300303058792	0.359876076956393	2.48756339081925
PACS1	0.0663381349507202	0.325897165864097	0.110140117866748	2.48422684268364
SSBP1	0.336239575435936	2.74355536465238	0.848918180408469	2.47805432300858
GGNBP2	0.230098559514784	1.45670465467369	0.532429720792974	2.47798342900737
MPP1	0.098180439727066	0.677880646989264	0.181464886098943	2.4736534820243
TYMS	0.00833965125094769	0.022683552397603	0.00917418978254031	2.47254013000394
UBA5	0.05420773313116	0.291713422132061	0.0852617691019684	2.47038276884607
CIR1	0.155420773313116	1.17568353543482	0.326715121314891	2.46814525389942
NPC2	1.17664897649735	9.91569267233684	4.01900740648329	2.46719940260405
UBE2D1	0.153904473085671	1.50076404396178	0.322731258585744	2.46347461350089
PGM1	0.0633055344958302	0.871607120113461	0.104089032676083	2.4611521826945
CARS	0.0913570887035633	0.803558187949352	0.165111349693162	2.46043312607185
STX11	0.204321455648218	1.39661385491301	0.459455501009593	2.45696701744787
TMEM205	0.15352539802881	1.07350102912337	0.321736374949352	2.45362337281493
ACTB	17.4586808188021	334.519907549962	136.41795837997	2.45216913903821
RRAGC	0.0845337376800607	0.750151299392244	0.149385703797583	2.45214822376077
ZBP1	0.090978013646702	1.21887192898172	0.164221671616811	2.44961351877344
MTERFD2	0.121304018195603	0.786948317852638	0.238994723317758	2.44769952541854
PTPN7	0.128506444275967	0.960726702840518	0.257143592339186	2.44545280676453
C19orf52	0.05420773313116	0.463120323914389	0.0852617691019684	2.44327156972756
STX18	0.0693707354056103	0.620517692613111	0.11625450806356	2.4432547759256
NUP54	0.0689916603487491	0.767327841416962	0.115481407787074	2.43907113819527
REXO2	0.145943896891585	1.08487356833399	0.301933160616875	2.43835816052688
MESDC2	0.148218347232752	0.85591453402806	0.307854796067457	2.43358387798854
RRM2	0.00606520090978014	0.0189241398503768	0.00661925621366191	2.43053393843353
HIST1H2BJ	0.0125094768764215	0.0760664343053008	0.0141752278784632	2.42999751601053
PACSIN2	0.0678544351781653	0.666232103186617	0.11317958797904	2.4275960597957
HNRNPH3	0.242608036391205	1.53535489446706	0.568469667731194	2.42395113390848
FH	0.079226686884003	0.760121965279197	0.137509582736991	2.42241633338062
ABRACL	0.423805913570887	2.73120401540681	1.12753378001439	2.42228132213649
THYN1	0.17778620166793	1.38021170702228	0.386406452322249	2.42067368385938
CMTM5	0.010235026535254	0.0275781775819295	0.0113939681161139	2.42041905865325
EMB	0.141394996209249	1.15216521289873	0.290142082353609	2.42033240315065
SHOC2	0.0716451857467779	0.541319324950269	0.120974788031684	2.41977235704487
WARS	0.231235784685368	1.30107932170721	0.53569056282241	2.41935407753725
HDAC1	0.213419257012889	2.00259573693657	0.484999335809972	2.4174458974014
ADSL	0.142532221379833	1.20986267909032	0.29308317704372	2.41723594311479
KCNQ1OT1	0.0614101592115239	1.17180567091685	0.100267511850279	2.41586174448202
ELOF1	0.191053828658074	1.6654186084021	0.422648730389704	2.41390558171756
TMEM208	0.169825625473844	1.35378009851639	0.364950959216007	2.41111280144916
CCT2	0.198635329795299	1.38411645323749	0.44361478024075	2.41071348548265
DNAJC2	0.116755117513268	0.920758219114871	0.227645509298342	2.41071301867585
CST7	0.587945413191812	4.06564151086064	1.68927500903802	2.40673749928726
HDAC5	0.0648218347232752	0.715933055086204	0.10711660604571	2.40545899257553
OXLD1	0.123199393479909	0.994675842669332	0.243748947263666	2.40340578331072
ZNF688	0.104624715693707	1.1828303293396	0.197343574149749	2.40328557739686
RDH14	0.109552691432904	0.929593959869507	0.209638331594232	2.40025372334021
FKBP5	0.119029567854435	1.52545495475681	0.233311014454012	2.40025140611442
CDC42EP3	0.165276724791509	1.38412565339056	0.352793499087275	2.40009899255873
C21orf33	0.145564821834723	1.35536712492054	0.300947884397496	2.39947003312901
RIOK2	0.0663381349507202	0.845426934540623	0.110140117866748	2.39779634877054
ECHDC1	0.15049279757392	1.60153748932998	0.313793200973438	2.39636190789507
PSMG2	0.24412433661865	1.39885624847083	0.57286214138071	2.39598473578129
WDR55	0.0625473843821077	0.829230065065207	0.102567322512212	2.39230523531446
DCAF5	0.0636846095526914	0.281873714673928	0.104847421608715	2.39184059699669
PRDX3	0.200909780136467	3.17463701802339	0.449939338998413	2.3913969481992
NPRL2	0.0807429871114481	0.976034032516216	0.140875699457437	2.38958451074656
UNC45A	0.0610310841546626	0.680763744956807	0.0994949875044654	2.38952539043675
ISCA2	0.136846095526914	1.77990085685051	0.278423868532849	2.38579599012991
PPIL2	0.0538286580742987	0.744920868620952	0.0844712038698599	2.38483140356225
FAM107B	0.191811978771797	1.10160907802104	0.424737178002106	2.38435423249722
VPS25	0.112585291887794	1.534153268225	0.217226787379355	2.38403834254724
PITPNA-AS1	0.0727824109173616	0.487685163861914	0.123400381973459	2.38079578527341
NEMF	0.157695223654284	1.53067834166091	0.332703683388542	2.38055179586318
RBM7	0.101592115238817	1.57708506375275	0.189832696435299	2.37948848106414
GGA3	0.033737680060652	0.444443438177703	0.0457347233788101	2.37207012240725
RNF113A	0.165276724791509	1.80430009404281	0.352793499087275	2.37194745166181
PSMB6	0.378316906747536	2.84279094693438	0.980860468134859	2.37118035813783
S100B	0.0773313115996967	0.31559515071432	0.133328758210664	2.3670448517616
MS4A6A	0.364291129643669	2.21498529556786	0.936479748289132	2.36522498176222
PRKD2	0.0724033358605004	0.463090998426486	0.122586243227358	2.36517202376958
GPKOW	0.0724033358605004	1.16616267078144	0.122586243227358	2.36169645742379
ITPA	0.170204700530705	2.01462953714892	0.365967509224764	2.35931526160181
ADD1	0.123957543593632	1.13176559850015	0.24565507687638	2.35837061190903
HLA-DMA	0.591736163760425	4.01490324170268	1.7027865582688	2.35784292647024
TNFSF13B	0.291887793783169	1.75777261994196	0.713773869793271	2.35304285693736
NSA2	0.304776345716452	1.8797723997133	0.752626305350556	2.35179492238618
NAT9	0.0951478392721759	0.900689378969543	0.174123830541041	2.34835433568442
NCOR2	0.0655799848369977	1.60548147994812	0.108627605880743	2.34758723545585
MYCBP2	0.120166793025019	1.37766671467997	0.236149919763917	2.34339855226957
ASB8	0.106899166034875	1.13987653969593	0.203008287957806	2.33015579827462
ZNF493	0.0496588324488249	1.02559525709109	0.0759593984210683	2.32884896398774
DERL1	0.138362395754359	0.861773881512954	0.282321593757873	2.32534445356982
MRPS12	0.179302501895375	1.27803940713064	0.390518441972398	2.32222560670568
PPP1R14A	0.0371493555724033	0.141964111927912	0.051682343895072	2.31669736296735
HLA-DQB1	0.658453373768006	4.5025659801915	1.94421907140599	2.31587378521876
CD9	0.0538286580742987	0.261037668014202	0.0844712038698599	2.30451522712649
NRGN	0.0530705079605762	0.230022802004368	0.0828958987271588	2.30174537567423
UBE2Q1	0.0473843821076573	1.18129577255842	0.0713655276004438	2.29877998795111
SUMO3	0.291129643669447	1.85529481746753	0.711499252900682	2.29096381466677
FAM96A	0.134571645185747	0.895421716328805	0.272593366646204	2.29051984710895
PHF14	0.144806671721001	1.40488579878748	0.298978777120581	2.28843034651737
SURF6	0.0534495830174374	1.23756678376736	0.0836824869165471	2.28650274113947
ABI3	0.299848369977256	1.68669698117102	0.737730016609191	2.28633367654409
VPS28	0.524260803639121	3.71101528576682	1.46575630307946	2.28337870524762
C17orf62	0.208112206216831	1.17282760666931	0.470069565007671	2.28140939679546
LGALS2	0.871493555724033	6.2872340976073	2.75737610977596	2.28015107381131
GPR183	0.180439727065959	1.13542309060167	0.393607619568945	2.27968434637604
RPUSD2	0.0583775587566338	1.47326881150985	0.0940012090357891	2.27910858037812
ACD	0.0553449583017437	0.219916433859668	0.0876417709466796	2.26728867476
BIRC5	0.00530705079605762	0.0318262045084775	0.00577952085194677	2.26625924181546
TSSC1	0.0773313115996967	0.579531441954365	0.133328758210664	2.26392144218907
TTC14	0.103108415466262	0.478556886990207	0.193581023883754	2.25822654022247
RBM39	0.511372251705838	3.21849026638181	1.42134304366513	2.25603690183023
SH3KBP1	0.22289613343442	1.43380245488834	0.511856290051278	2.24901351603919
TAF12	0.184988627748294	1.20126111098173	0.406008143319858	2.24688359194545
KARS	0.28316906747536	1.5394284059901	0.687688746722349	2.2385540163734
RPN2	0.299090219863533	1.76982093914588	0.735442772198275	2.23358644490366
LGALSL	0.00606520090978014	0.029542266509459	0.00661925621366191	2.23240877842509
IDO1	0.00758150113722517	0.0462071937721864	0.0083174530037798	2.23163034660672
ALKBH7	0.321076573161486	1.81154650835503	0.802257648317966	2.22848627327428
GZMH	0.356709628506444	2.02325985573585	0.912656395381258	2.21689111693634
SLC48A1	0.0344958301743745	0.891869882235166	0.0470315600875291	2.21624467069676
ZC3H15	0.254738438210766	2.36815160012225	0.603751002151534	2.20767379693579
UBXN4	0.278999241849886	5.04916820553602	0.675269940929397	2.20002717313173
KDM3B	0.0348749052312358	0.142127989654428	0.0476849460416878	2.19987794621096
S100A12	0.103487490523124	0.487200574549559	0.194520431976232	2.19759943968369
ACP1	0.319560272934041	1.75260170266083	0.797617606295314	2.19729565750325
FKBP2	0.186504927975739	0.900356304678019	0.4101570089272	2.19515035725703
CLNS1A	0.293404094010614	1.8668582598543	0.718326720046419	2.18783308125918
CCDC115	0.208491281273692	1.15636321399297	0.471133286416382	2.1803399575482
IL1B	0.152388172858226	0.694251025601438	0.318754352941053	2.17801268969596
FEM1B	0.0375284306292646	0.115769694868298	0.0523618709171866	2.17495912861929
IDI1	0.147839272175891	0.930732910068791	0.306866679804922	2.16795535303197
C1QC	0.00644427596664139	0.0390179929118571	0.00703835334906608	2.16562122010409
STUB1	0.3131159969674	1.68424959670267	0.777950380135924	2.16498331989811
GCA	0.189916603487491	1.00108144924261	0.419519514968201	2.16181480351163
MMADHC	0.176269901440485	1.42170439735691	0.382302430624395	2.1568207506589
FPR1	0.177407126611069	1.20704340718469	0.385379697050064	2.15545867578874
TMEM242	0.100075815011372	0.81819491271786	0.186101270063752	2.15261109672089
LGALS1	3.01213040181956	28.6574182127955	13.3174107534637	2.15187612241681
TRAPPC3	0.214556482183472	1.42759235156775	0.488209013026873	2.15079906422431
PRPF31	0.134192570128886	0.885284728924677	0.271623524907363	2.15062695344286
RNF213	0.309704321455648	1.97496077715993	0.767573095798906	2.14918919728403
IRF9	0.169825625473844	1.11411381106853	0.364950959216007	2.14696002408542
GATA2	0.00341167551175133	0.0102272639061032	0.00365548653706736	2.14112874412017
LCN2	0.00265352539802881	0.0071981135086135	0.00281250524031049	2.13736326522133
TMEM165	0.196360879454132	1.47526926979248	0.43730609586616	2.13565053368132
GDI2	0.469294920394238	2.79219298011071	1.27836808171771	2.13329024699759
CHTF8	0.0974222896133434	0.665135559942879	0.179620111918261	2.13137853908987
GADD45B	0.335481425322214	1.79677623761465	0.84657394735302	2.12240908574216
GZMK	0.345716451857468	1.86223230789002	0.878320306488747	2.12022003149927
CTNNBL1	0.130022744503412	0.677437314613322	0.260992266518906	2.12018993809153
LRRC26	0.00303260045489007	0.00985048888750887	0.00323268400293706	2.12013932799273
CD160	0.0470053070507961	0.149477186926697	0.0705902623037985	2.11753267445578
IFIT2	0.0811220621683093	0.323337079520661	0.141720422431897	2.11095151630097
ZNF263	0.0617892342683851	0.877864374218526	0.101036854457077	2.10825219193241
FYB	0.606520090978014	3.68963513630458	1.75569719122713	2.10152135273723
CLEC4C	0.00568612585291888	0.0162740645097483	0.00620164357972696	2.0992839154361
CTSS	2.06103108415466	17.1707144465116	8.1820459036128	2.09858446759995
CDA	0.261182714177407	1.54457531662183	0.622624787100509	2.09306008861997
CAT	0.204321455648218	1.44212011202336	0.459455501009593	2.09248334385719
TALDO1	0.724412433661865	4.57665826290185	2.18937033837514	2.09039931832568
KIAA0101	0.00758150113722517	0.017386564268963	0.0083174530037798	2.09037120631302
RER1	0.298711144806672	1.59219401512793	0.734299599815964	2.09006283185687
TIGIT	0.110310841546626	0.802768124804676	0.211535026110865	2.08389286301002
ENHO	0.0197119029567854	0.11110162345326	0.0239937067583152	2.08376349371974
TMEM140	0.0526914329037149	0.821265032546979	0.0821117212056383	2.08100358280662
AATF	0.141015921152388	0.85534398078548	0.289162726119177	2.07864258180593
FOLR3	0.0936315390447309	0.458048164526337	0.170494858453964	2.07669923636933
PPA1	0.463229719484458	2.78950826044368	1.25802097615663	2.07626754119759
G0S2	0.150871872630781	0.652238526618487	0.314784533344592	2.07201579978673
NCF2	0.317285822592873	1.63497602066354	0.790666436602436	2.06784548448671
CHMP4A	0.450341167551175	2.51156416114873	1.2150180726398	2.0671002495395
HNRNPM	0.443517816527672	2.52676683908329	1.19238685994517	2.06589744560206
TOMM22	0.327141774071266	1.69536467537979	0.820865173225148	2.06533877995915
IRF8	0.163002274450341	0.729582488428651	0.346743683377214	2.06449528759625
PARP1	0.15352539802881	1.03709602343509	0.321736374949352	2.05991552206508
EIF2B1	0.116376042456406	0.970524290847889	0.226700222742713	2.05984395229626
BOLA1	0.0477634571645186	0.172916876904539	0.0721393162719538	2.05964816195202
SH3BP1	0.142153146322972	0.670342271569543	0.29210231012623	2.05907059104844
SNX17	0.288097043214556	1.5696041892897	0.702412856207781	2.05694601858616
VDAC3	0.22289613343442	1.1706246012668	0.511856290051278	2.05549523926756
IGFBP7	0.15352539802881	1.2062276123619	0.321736374949352	2.05104465958911
IDH3G	0.272934040940106	1.59024933277327	0.657272059660145	2.04994866407493
ICAM2	0.344579226686884	1.79210370987547	0.87478236098612	2.04862808145249
GINM1	0.0758150113722517	0.431868410210675	0.130003529163608	2.04770459087959
PPP2CA	0.193707354056103	1.20971389536493	0.429966302476866	2.043193381711
AC147651.3	0.011751326762699	0.0988379631666122	0.0132346611085493	2.03066761884737
DDT	0.263457164518575	1.27716999266575	0.629307564578918	2.02948457090347
LTB	3.96550416982563	38.5058251344157	19.0156851489031	2.02495070952712
SF3B5	0.627369219105383	3.70599315221107	1.83089018718192	2.02414824119806
S100A4	7.34306292645944	86.2777884154548	42.6737212095371	2.02180137963156
TNFRSF1A	0.126231993934799	0.797483786886504	0.251388384811118	2.00878995582212
HLA-DRB5	1.12547384382108	7.63119763280062	3.80023182748277	2.00808739551435
PYCARD	0.812357846853677	5.04592989540863	2.52560344842467	1.99791059778446
CD2	0.564442759666414	3.20460551037418	1.60601454771191	1.99537763523985
CDC40	0.119408642911296	1.1389405678737	0.234256655739455	1.99409905506907
FKBP3	0.138741470811221	0.564740470869584	0.28329734311417	1.99345487910909
VMO1	0.0174374526156179	0.0414098889570275	0.020773982957669	1.99335337096445
ZUFSP	0.0250189537528431	0.0630825745363338	0.0316858490094574	1.99087531211505
CLYBL	0.0227445034116755	0.058640625633409	0.0283591068738756	1.99050006997128
EWSR1	0.252084912812737	1.18595507507756	0.596005668043566	1.98983858487546
CARHSP1	0.155420773313116	0.810116603314988	0.326715121314891	1.98863279739044
METTL23	0.175890826383624	0.760101121182404	0.381277678780051	1.98663731525498
EIF5	0.374526156178923	1.9226272877115	0.968826362445715	1.98449109379931
CMTM7	0.264215314632297	1.3139332293141	0.631537633867496	1.98424371225156
MAP3K7CL	0.0250189537528431	0.140443211623933	0.0316858490094574	1.98386241633582
AQP3	0.26800606520091	1.29219556765376	0.642706509229152	1.98335272756916
CEBPB	0.746777862016679	4.50847463474674	2.27388798102145	1.98271624300573
VTI1B	0.152009097801365	0.67275098664454	0.317761228636755	1.98189104550672
RIC3	0.136087945413192	0.935966790897484	0.276478203356301	1.98172620995628
MFSD10	0.117892342683851	0.685754827995951	0.230478090840641	1.973664692838
RNF139	0.16868840030326	0.923751862671615	0.361904451345884	1.97281782872275
COMMD10	0.0652009097801365	0.212660388137208	0.107872073614386	1.97141281345357
RP11-879F14.2	0.00341167551175133	0.00719351343207973	0.00365548653706736	1.96786757635025
PPM1N	0.0386656557998484	0.106960979563297	0.0544201098767647	1.96546790893132
LY6G6F	0.00530705079605762	0.0113483888088188	0.00577952085194677	1.96355184097938
GSTO1	0.486353297952995	2.61850918419655	1.33595194882568	1.96003245962421
RPL7L1	0.138362395754359	0.553089770781061	0.282321593757873	1.95907710571869
MS4A7	0.272934040940106	1.28535741013391	0.657272059660145	1.95559417328424
SCP2	0.371114480667172	1.87321915943377	0.958020555829752	1.95530163526747
NDUFB10	0.481425322213798	2.57284408069339	1.31926284495968	1.95021340176682
LGALS3BP	0.0871872630780895	0.329141801096716	0.155433538096751	1.94645168771066
DNAJA3	0.0576194086429113	0.179462210802532	0.0924144629860552	1.94192775680157
SAT2	0.229719484457923	1.03101630353375	0.531343516414457	1.94039500188338
JAK1	0.266489764973465	1.32334383588307	0.638235257395264	1.93740256959002
BSDC1	0.0940106141015921	0.522823423474708	0.17139926097985	1.93730139290888
PMVK	0.192570128885519	1.03002441203116	0.426827459421397	1.93406825827753
SCT	0.00379075056861259	0.0174296899864671	0.00408164763060947	1.92990536324036
UXS1	0.0978013646702047	0.347655384116453	0.180541757319914	1.92562313160838
SMIM5	0.00416982562547384	0.010221513810436	0.00450803912082155	1.92464214218754
PLA2G12A	0.0587566338134951	0.181984346514565	0.09479261248672	1.9198157086351
IFI35	0.257012888551933	1.17168951898437	0.610402056805024	1.91953730483355
RGS18	0.0473843821076573	0.136927171875822	0.0713655276004438	1.91867385388699
SRM	0.175132676269901	1.2518349274036	0.379229687482643	1.91746185712086
METTL3	0.0477634571645186	0.283648769206398	0.0721393162719538	1.91627996653126
RNF187	0.180439727065959	0.753928968493213	0.393607619568945	1.91543286006219
ING5	0.0420773313115997	0.518896251886391	0.0607345009085272	1.9125132843891
RBM4	0.136467020470053	0.982507346465977	0.277450767446231	1.91169811149214
TTC3	0.148976497346475	0.597061902367401	0.309832423831003	1.90863519176655
POMT1	0.033737680060652	0.505118447658173	0.0457347233788101	1.90533435964965
SNX9	0.0553449583017437	0.166825800564257	0.0876417709466796	1.90349645793616
C14orf166	0.440485216072782	2.2488267648553	1.182358592014	1.9019836960162
STOML2	0.167930250189538	1.05294156206524	0.359876076956393	1.90164203218362
APOBEC3A	0.309325246398787	1.45528653732976	0.766421553131704	1.89880690513369
MYOM2	0.00985595147839272	0.0234143895569063	0.0109443028606643	1.89648669492555
MAL	0.199772554965883	1.23007958419908	0.44677508803295	1.89449566534202
